president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Joe Biden,Voters,10/8/2022,3/12/2021,3/15/2021,Morning Consult,B,1993,rv,.84656405,0,62,34,60.48553,34.13702,"","",https://assets.morningconsult.com/wp-uploads/2021/03/17071940/210377_crosstabs_POLITICO_RVs_v1_AUTO.pdf,74508,140209,3/17/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/12/2021,3/16/2021,Civiqs,B-,1673,rv,1.560622,0,51,44,53.096037,42.274738,"","",https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2021_03_4a157k.pdf,74509,140210,3/17/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/13/2021,3/17/2021,YouGov,B+,1218,rv,1.069576,0,55,41,55.07082,41.467136,"","",https://docs.cdn.yougov.com/bajzsg3506/econTabReport.pdf,74512,140228,3/17/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/14/2021,3/16/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20320969,0,52,46,53.344347,41.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74511,140226,3/17/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/15/2021,3/17/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20347881,0,51,47,52.344347,42.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74515,140252,3/18/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/1/2021,3/31/2021,SurveyMonkey,C,82070,rv,1.5866912,0,53,46,53.10443,43.253375,"","",https://www.surveymonkey.com/curiosity/biden-approval-tracker-2022/,80776,162067,9/24/2022,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/16/2021,3/18/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.2034203,0,52,48,53.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74526,140265,3/19/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/15/2021,3/21/2021,Echelon Insights,B/C,1008,rv,1.2332903,0,51,44,49.411588,44.150158,"","",https://echeloninsights.com/in-the-news/march-omnibus-political/,74557,140346,3/24/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/18/2021,3/20/2021,RMG Research,B-,1200,rv,.8806739,0,60,34,59.890354,34.825122,"","",https://scottrasmussen.com/mar-18/,74542,140295,3/22/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/17/2021,3/20/2021,American Research Group,C+,989,rv,1.0384353,0,60,34,59.236302,35.201889,"","",https://americanresearchgroup.com/economy/,74538,140291,3/22/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/17/2021,3/21/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12168764,0,49,49,50.344347,44.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74536,140286,3/22/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/18/2021,3/22/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.36263913,0,48,50,49.344347,45.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74548,140312,3/23/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/17/2021,3/22/2021,Climate Nexus,"",1310,rv,.78938899,0,54,40,53.198189,40.862011,"","",https://climatenexus.org/wp-content/uploads/2015/09/Coronavirus-Covid19-National-Poll-Toplines.pdf,74585,140405,3/30/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/19/2021,3/22/2021,HarrisX,B+,2858,rv,1.2292702,0,60,40,56.455937,41.8838,"","",https://thehill.com/hilltv/what-americas-thinking/545144-poll-biden-approval-steady-at-60-percentt,74578,140397,3/26/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/19/2021,3/22/2021,Morning Consult,B,1994,rv,.84904692,0,57,40,55.48553,40.13702,"","",https://www.politico.com/f/?id=00000178-6298-d5c9-ab7c-e79a8aa50000,74553,140324,3/24/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/20/2021,3/23/2021,YouGov,B+,1267,rv,1.1047073,0,51,43,51.07082,43.467136,"","",https://docs.cdn.yougov.com/5v6z1pywv7/econTabReport.pdf,74556,140343,3/24/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/21/2021,3/23/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20055985,0,48,50,49.344347,45.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74555,140340,3/24/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/21/2021,3/22/2021,Redfield & Wilton Strategies,B/C,1500,rv,1.2486041,0,53,35,55.411868,41.011746,"","",https://redfieldandwiltonstrategies.com/over-half-of-americans-approve-of-bidens-presidency-so-far/?utm_source=rss&utm_medium=rss&utm_campaign=over-half-of-americans-approve-of-bidens-presidency-so-far,74566,140384,3/25/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/22/2021,3/24/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.2008168,0,47,51,48.344347,46.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74564,140381,3/25/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/22/2021,3/25/2021,Marist College,A,1167,rv,1.843944,0,52,41,52.77224,40.842848,"","",http://maristpoll.marist.edu/wp-content/uploads/2021/03/NPR_Marist-Poll_USA-NOS-and-Tables_202103291133.pdf#page=3,74583,140403,3/30/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/23/2021,3/25/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.40151816,0,48,51,49.344347,46.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74576,140395,3/26/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/24/2021,3/25/2021,Harris Poll,B+,1945,rv,2.0605671,0,61,39,60.340453,39.420795,"","",https://drive.google.com/file/d/15Y0pZRJM6Vint71ltZYEG29r7x1nWH-4/view,74581,140400,3/29/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/24/2021,3/26/2021,HarrisX,B+,1882,rv,.86890966,0,61,39,57.455937,40.8838,"","",https://thehill.com/hilltv/what-americas-thinking/546186-poll-61-percent-approve-of-president-biden,74597,140471,4/2/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/25/2021,3/29/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.36607198,0,48,50,49.344347,45.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74582,140401,3/30/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/25/2021,3/28/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,0,0,49,50,50.344347,45.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74579,140398,3/29/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/25/2021,3/29/2021,Navigator Research,B/C,1002,rv,.81031292,0,55,41,54.148548,40.607901,"","",https://navigatorresearch.org/wp-content/uploads/2021/04/Navigator-Toplines-03.29.21.pdf,74618,140540,4/8/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/24/2021,3/29/2021,GBAO,B/C,2000,rv,1.8040815,0,54,43,54.204587,42.432123,"","",https://cdn.americanprogress.org/content/uploads/2021/05/25075134/MorePerfectUnion2021-report1.pdf,74889,142685,6/3/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/26/2021,3/29/2021,Morning Consult,B,2043,rv,.82378145,0,58,39,56.48553,39.13702,"","",https://www.politico.com/f/?id=00000178-87a0-d59d-a7f9-bfefa78a0000,74588,140411,3/31/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/28/2021,3/30/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20398467,0,49,49,50.344347,44.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74587,140410,3/31/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/27/2021,3/30/2021,YouGov,B+,1259,rv,1.0945666,0,50,43,50.07082,43.467136,"","",https://docs.cdn.yougov.com/1kbp8xdx49/econTabReport.pdf,74589,140413,3/31/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/29/2021,3/31/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20504431,0,48,50,49.344347,45.730295,"",T,https://www.rasmussenreports.com/public_content/politics/political_updates/prez_track_april01,74593,140467,4/1/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/30/2021,4/1/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20578044,0,48,50,49.344347,45.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74595,140469,4/2/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/31/2021,4/3/2021,TIPP Insights,A+,1215,rv,2.2788491,0,59,34,57.131932,37.963449,"","",https://www.investors.com/politics/biden-approval-rating-still-high-amid-infrastructure-tax-hike-push-ibd-tipp-april-2021/,74604,146067,10/4/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,3/31/2021,4/4/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12405401,0,47,51,48.344347,46.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74602,140484,4/5/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/2/2021,4/4/2021,Morning Consult,B,1989,rv,.78362931,0,59,37,57.48553,37.13702,"","",https://assets.morningconsult.com/wp-uploads/2021/04/07082047/210419_crosstabs_POLITICO_RVs_v1_SH.pdf,74605,140493,4/7/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/1/2021,4/5/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37103201,0,47,51,48.344347,46.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74607,140492,4/6/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/2/2021,4/5/2021,HarrisX,B+,2732,rv,1.2173309,0,61,39,57.455937,40.8838,"","",https://thehill.com/hilltv/what-americas-thinking/547354-poll-biden-approval-steady-at-61-percent,74629,140555,4/9/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/3/2021,4/6/2021,YouGov,B+,1243,rv,1.0824752,0,52,42,52.07082,42.467136,"","",https://docs.cdn.yougov.com/4243y0nkbo/econTabReport.pdf,74616,140518,4/7/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/4/2021,4/6/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20595882,0,49,50,50.344347,45.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74617,140539,4/7/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/5/2021,4/7/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20624005,0,51,48,52.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74619,140541,4/8/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/6/2021,4/8/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20666222,0,50,48,51.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74628,140554,4/9/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/7/2021,4/11/2021,The Winston Group,A/B,1000,rv,1.6152162,0,54,35,53.873921,37.720735,"","",https://www.winningtheissues.org/wp-content/uploads/2021/08/Winning-the-Issues-April-2021-National-Survey.pdf,75474,143970,8/6/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/7/2021,4/11/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12419717,0,50,48,51.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74630,140556,4/12/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/8/2021,4/12/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.3708973,0,50,48,51.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74632,140558,4/13/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/8/2021,4/12/2021,Quinnipiac University,A-,1114,rv,1.7085462,0,50,42,52.77731,41.554394,"","",https://poll.qu.edu/poll-release?releaseid=3808,74641,140611,4/14/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/7/2021,4/13/2021,Marist College,A,1066,rv,1.5687189,0,52,41,52.77224,40.842848,"","",http://maristpoll.marist.edu/npr-pbs-newshour-marist-poll-biden-and-infrastructure-tables-april-2021/#sthash.1ARm3hjV.6zfBgHAK.dpbs,74645,140618,4/15/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/8/2021,4/12/2021,Navigator Research,B/C,1256,rv,.93557803,0,55,42,54.148548,41.607901,"","",https://navigatorresearch.org/wp-content/uploads/2021/04/Navigator-Toplines-04.13.2021.pdf,74658,140636,4/16/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/8/2021,4/12/2021,Monmouth University,A,743,rv,1.4261805,0,53,43,54.390548,42.855263,"","",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_041421.pdf/,74640,140607,4/14/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/9/2021,4/12/2021,Civiqs,B-,1541,rv,1.4885865,0,48,47,50.096037,45.274738,"","",https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2021_04_e12gh4.pdf,74635,140576,4/14/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/9/2021,4/13/2021,HarrisX,B+,3766,rv,1.4980229,0,61,39,57.455937,40.8838,"","",https://thehill.com/hilltv/what-americas-thinking/548704-poll-58-percent-approve-of-bidens-job-on-fighting-terrorism,74666,140653,4/16/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/8/2021,4/13/2021,McLaughlin & Associates,C/D,1000,lv,.76990828,0,57.5,40.5,56.800487,39.381116,"","",https://www.ammoland.com/2021/04/new-mclaughlin-poll-strong-2a-support-not-so-much-for-exec-orders/#axzz6sCmt62BU,74665,140643,4/16/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/9/2021,4/12/2021,Morning Consult,B,1992,rv,.66662823,0,59,37,57.48553,37.13702,"","",https://www.politico.com/f/?id=00000178-cfbd-d07a-ad78-dfbfde3a0000,74634,140561,4/14/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/10/2021,4/13/2021,YouGov,B+,1263,rv,1.1019432,0,51,43,51.07082,43.467136,"","",https://docs.cdn.yougov.com/wvjmyy0dlk/econTabReport.pdf,74638,140581,4/14/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/11/2021,4/13/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20604761,0,50,48,51.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74637,140579,4/14/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/12/2021,4/14/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20680641,0,50,48,51.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74642,140612,4/15/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/13/2021,4/15/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20722969,0,49,49,50.344347,44.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74664,140644,4/16/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/14/2021,4/18/2021,Hart Research Associates,B-,1200,rv,1.3625562,0,57,43,55.622576,42.502343,"","",http://www.protectourcare.org/wp-content/uploads/2021/04/FI14074-Protect-Our-Care-April-2021.pdf,74709,140772,4/26/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/14/2021,4/18/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12435668,0,50,48,51.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74671,140664,4/19/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/1/2021,4/30/2021,SurveyMonkey,C,48931,rv,1.5853466,0,52,47,52.10443,44.253375,"","",https://www.surveymonkey.com/curiosity/biden-approval-tracker-2022/,80777,162068,9/24/2022,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/15/2021,4/19/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37126688,0,50,49,51.344347,44.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74675,140670,4/20/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/16/2021,4/19/2021,Morning Consult,B,1992,rv,.35394329,0,58,38,56.48553,38.13702,"","",https://assets.morningconsult.com/wp-uploads/2021/04/21064238/210496_crosstabs_POLITICO_RVs_v1_SH.pdf,74677,140676,4/20/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/16/2021,4/19/2021,HarrisX,B+,2881,rv,1.2681688,0,61,39,57.455937,40.8838,"","",https://thehill.com/hilltv/what-americas-thinking/549861-poll-biden-approval-steady-at-61-percent-as-100th-day,74699,140748,4/23/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/15/2021,4/20/2021,Change Research,B-,1025,rv,1.1539083,0,51,49,51.194692,46.783319,"","",https://twitter.com/ChangePolls/status/1387417629921529862,74730,140836,4/28/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/17/2021,4/20/2021,American Research Group,C+,988,rv,1.0493027,0,59,35,58.236302,36.201889,"","",https://americanresearchgroup.com/economy/,74684,140730,4/21/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/17/2021,4/20/2021,Hart Research Associates/Public Opinion Strategies,B+,790,rv,1.2419088,0,51,43,50.691784,42.831314,"","",https://www.documentcloud.org/documents/20690434-210098-nbc-news-april-poll-4-25-21-release,74703,140753,4/25/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/18/2021,4/20/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20613228,0,50,48,51.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74682,140697,4/21/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/17/2021,4/20/2021,YouGov,B+,1225,rv,1.0764386,0,51,42,51.07082,42.467136,"","",https://docs.cdn.yougov.com/e89wuts0a9/econTabReport.pdf,74683,140708,4/21/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/16/2021,4/23/2021,Echelon Insights,B/C,1043,rv,1.2236782,0,54,43,52.411588,43.150158,"","",https://echeloninsights.com/in-the-news/april-omnibus-political/,74731,140837,4/28/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/19/2021,4/21/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20683089,0,50,49,51.344347,44.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74686,140733,4/22/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/18/2021,4/21/2021,Beacon Research/Shaw & Company Research,A,1002,rv,1.78809,0,54,43,52.769015,42.301853,"","",https://static.foxnews.com/foxnews.com/content/uploads/2021/04/Fox_April-18-21-2021_National_Topline_April-25-Release.pdf,74701,140750,4/25/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/19/2021,4/21/2021,Marist College,A,1688,rv,2.3214142,0,54,44,54.77224,43.842848,"","",http://maristpoll.marist.edu/wp-content/uploads/2021/04/Marist-Poll_USA-NOS-and-Tables_202104221355.pdf#page=3,74722,140791,4/27/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/20/2021,4/22/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20719372,0,52,46,53.344347,41.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74697,140745,4/23/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/21/2021,4/25/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.1244444,0,51,47,52.344347,42.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74707,140770,4/26/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/21/2021,4/25/2021,Morning Consult,B,1986,rv,.25879843,0,57,37,55.48553,37.13702,"","",https://assets.morningconsult.com/wp-uploads/2021/04/26170508/2104106_crosstabs_MC_ENERGY_PARIS_ACCORD_RVs_v1_LM.pdf,74710,140775,4/27/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/21/2021,4/26/2021,SSRS,C,,rv,.96512261,0,52,45,51.395346,43.613386,"","",http://cdn.cnn.com/cnn/2021/images/04/28/rel3bbiden100days.pdf,74726,140796,4/28/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/22/2021,4/26/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37152954,0,50,48,51.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74719,140786,4/27/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/22/2021,4/26/2021,Navigator Research,B/C,989,rv,.80312623,0,53,44,52.148548,43.607901,"","",https://navigatorresearch.org/wp-content/uploads/2021/04/Navigator-Toplines-04.27.2021.pdf,74723,140792,4/28/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/24/2021,4/26/2021,Morning Consult,B,1991,rv,.23879761,0,60,37,58.48553,37.13702,"","",https://assets.morningconsult.com/wp-uploads/2021/04/28071006/2104124_crosstabs_POLITICO_RVs_v1_LM.pdf,74725,140794,4/28/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/24/2021,4/26/2021,Morning Consult,B,14872,rv,1.7837258,0,57,39,55.48553,39.13702,"",T,https://morningconsult.com/2021/04/28/100-days-biden-report-card-polling/,74724,140793,4/28/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/25/2021,4/27/2021,YouGov,B+,1219,rv,1.0781686,0,52,41,52.07082,41.467136,"","",https://docs.cdn.yougov.com/40cminy7fl/econTabReport.pdf,74729,140815,4/28/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/25/2021,4/27/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20617394,0,48,50,49.344347,45.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74728,140813,4/28/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/26/2021,4/28/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20685177,0,48,50,49.344347,45.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74734,140857,4/29/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/26/2021,4/28/2021,HarrisX,B+,2819,rv,1.5100725,0,60,40,56.455937,41.8838,"","",https://thehill.com/hilltv/what-americas-thinking/551218-poll-presidential-approval-at-60-percent-as-biden-marks-100th,74747,140894,4/30/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/27/2021,4/29/2021,Harris Poll,B+,932,rv,1.3362496,0,59.5,39,58.840453,39.420795,*,"",https://harvardharrispoll.com/wp-content/uploads/2021/05/April2021_HHP_RegisteredVoters_Topline.pdf,74752,140900,5/3/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/27/2021,4/29/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20719372,0,47,51,48.344347,46.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74743,140872,4/30/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/28/2021,4/30/2021,TIPP Insights,A+,1057,rv,2.0174638,0,55,35,53.131932,38.963449,"","",https://www.investors.com/news/biden-approval-rating-dips-again-still-a-honeymoon-ibd-tipp-poll-may-2021/,74751,142353,5/17/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/28/2021,5/2/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12441928,0,48,49,49.344347,44.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74750,140898,5/3/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/29/2021,5/3/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37141675,0,49,49,50.344347,44.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74755,140906,5/4/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/30/2021,5/3/2021,Morning Consult,B,1991,rv,.36039584,0,57,38,55.48553,38.13702,"","",https://assets.morningconsult.com/wp-uploads/2021/05/05062006/2104156_crosstabs_POLITICO_RVs_v1_SH.pdf,74753,140901,5/3/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/2/2021,5/4/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20617394,0,50,47,51.344347,42.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74758,141684,5/5/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/1/2021,5/4/2021,YouGov,B+,1187,rv,1.0549001,0,49,46,49.07082,46.467136,"","",https://docs.cdn.yougov.com/lftymxzxfl/econTabReport.pdf,74759,141731,5/5/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,4/30/2021,5/6/2021,Trafalgar Group,A-,1574,lv,2.2577503,0,48.3,47.5,50.593527,44.977335,"","",https://thetrafalgargroup.org/COSA-National-Trump-Biden-24-Report.pdf,74789,142302,5/12/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/3/2021,5/5/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20685177,0,51,47,52.344347,42.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74766,141932,5/6/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/3/2021,5/4/2021,HarrisX,B+,939,rv,.68547694,0,60,40,56.455937,41.8838,"","",https://thehill.com/hilltv/what-americas-thinking/552001-poll-biden-approval-dips-when-it-comes-to-immigration,74779,142068,5/7/2021,10:42:55  8 Oct 2022
